Name,GUID,Length,Width,Start_Point,Mid_Point,End_Point,Building_Storey
Basic Wall:STB 380:2445232,3An7ef3H9ARQ_GxB$bOvUn,70.95842048968554,0.38000000000117995,"[-0.8984204896855268, 0.0, 0.0]","[34.58078975515725, 0.0, 0.0]","[70.06000000000002, 0.0, 0.0]",EG OK
Basic Wall:STB 380:2446576,0zDfnzjsv8GO_YFRY7jWPJ,6.240000000000164,0.3800000000000002,"[69.87000000000002, 6.429999999999935, 0.0]","[69.87000000000002, 3.309999999999853, 0.0]","[69.87000000000002, 0.18999999999977124, 0.0]",EG OK
Basic Wall:STB 510:2447161,0zDfnzjsv8GO_YFRY7jWMQ,0.2599999999998406,0.5100000000000053,"[69.80499999999999, -0.4500000000000668, 0.0]","[69.80499999999999, -0.3200000000001465, 0.0]","[69.80499999999999, -0.1900000000002262, 0.0]",EG OK
Basic Wall:STB 330:2447788,0zDfnzjsv8GO_YFRY7jWiF,7.0300000000000225,0.33000000000000085,"[62.319999999999986, 6.344999999999946, 0.0]","[65.835, 6.344999999999946, 0.0]","[69.35000000000001, 6.344999999999946, 0.0]",EG OK
Basic Wall:STB 500:2450375,3I4JLWAvT5Gfm5cD7oqqYn,12.159999999999998,0.500000000000008,"[69.60000000000001, 6.692499999999941, 0.0]","[69.60000000000001, 12.77249999999994, 0.0]","[69.60000000000001, 18.85249999999994, 0.0]",EG OK
Basic Wall:STB 365:2453773,1d9XQ9CRPDnAohLRlUPiBy,6.802499999999996,0.36499999999999944,"[69.12249999999999, 19.032499999999946, 0.0]","[65.72125, 19.032499999999946, 0.0]","[62.31999999999999, 19.032499999999946, 0.0]",EG OK
Basic Wall:STB 380:2454357,2Uyn6q91TFx8F8jizB55fO,6.27,0.3800000000000002,"[69.87, 19.2799999999656, 0.0]","[69.87, 22.4149999999656, 0.0]","[69.87, 25.5499999999656, 0.0]",EG OK
Basic Wall:STB 240:2455108,2Uyn6q91TFx8F8jizB55z9,2.469999999999958,0.23999999999999744,"[69.68, 21.364999999999995, 0.0]","[68.44500000000002, 21.364999999999995, 0.0]","[67.21000000000005, 21.364999999999995, 0.0]",EG OK
Basic Wall:STB 240:2455259,2Uyn6q91TFx8F8jizB55$M,2.030000000000054,0.2399999999999975,"[67.33000000000004, 21.245000000000005, 0.0]","[67.33000000000004, 20.229999999999976, 0.0]","[67.33000000000004, 19.21499999999995, 0.0]",EG OK
Basic Wall:STB 380:2456734,2Uyn6q91TFx8F8jizB55MJ,70.58000000000003,0.3800000000011886,"[-0.9000000000000126, 25.359999999965826, 0.0]","[34.39000000000001, 25.359999999965826, 0.0]","[69.68000000000002, 25.359999999965826, 0.0]",EG OK
Basic Wall:STB 510:2457178,2Uyn6q91TFx8F8jizB55TN,0.26000000000000156,0.5100000000000053,"[69.805, 25.5499999999656, 0.0]","[69.805, 25.679999999965602, 0.0]","[69.805, 25.8099999999656, 0.0]",EG OK
Basic Wall:STB 290:2457884,2Uyn6q91TFx8F8jizB5AWH,5.954999999965673,0.2900000000000035,"[61.86500000000002, 25.169999999965626, 0.0]","[61.86500000000002, 22.19249999998279, 0.0]","[61.86500000000002, 19.214999999999954, 0.0]",EG OK
Basic Wall:STB 380:2458649,2Uyn6q91TFx8F8jizB5AqK,5.980000000000003,0.38,"[-0.7084204896855235, 0.19000000000000042, 0.0]","[-0.7084204896855235, 3.180000000000002, 0.0]","[-0.7084204896855235, 6.1700000000000035, 0.0]",EG OK
Basic Wall:STB 300:2459739,2Uyn6q91TFx8F8jizB5A5M,5.999999999999942,0.30000000000000004,"[3.3549999952444196, 0.18999999999998737, 0.0]","[3.3549999952444196, 3.189999999999958, 0.0]","[3.3549999952444196, 6.189999999999929, 0.0]",EG OK
Basic Wall:STB 300:2460090,2Uyn6q91TFx8F8jizB5A2t,5.999999999999942,0.29999999999999893,"[7.5649999952444125, 0.1899999999999733, 0.0]","[7.5649999952444125, 3.1899999999999444, 0.0]","[7.5649999952444125, 6.189999999999916, 0.0]",EG OK
Basic Wall:STB 240:2460609,2Uyn6q91TFx8F8jizB5ABC,5.999999999999942,0.24000000000000188,"[10.664999999999992, 0.1899999999999633, 0.0]","[10.664999999999992, 3.189999999999934, 0.0]","[10.664999999999992, 6.189999999999905, 0.0]",EG OK
Basic Wall:STB 380:2461526,2Uyn6q91TFx8F8jizB5APR,5.980000000034129,0.38,"[-0.7100000000000086, 25.169999999965825, 0.0]","[-0.7100000000000086, 22.179999999948762, 0.0]","[-0.7100000000000086, 19.189999999931697, 0.0]",EG OK
Basic Wall:STB 365:2462363,3nPp2FtCT3gB_lPhwnb9_K,11.20000000000003,0.3650000000000001,"[-0.4975000000000052, 18.27999999999996, 0.0]","[-0.4975000000000052, 12.679999999999943, 0.0]","[-0.4975000000000052, 7.079999999999929, 0.0]",EG OK
Basic Wall:STB 240:2464463,3nPp2FtCT3gB_lPhwnb9V0,25.334999999999983,0.2400000000000018,"[-0.5549999999999962, 19.049999999999958, 0.0]","[12.112499999999995, 19.049999999999958, 0.0]","[24.779999999999987, 19.049999999999958, 0.0]",EG OK
Basic Wall:STB 285:2468694,0ghLRwN8b8igNQ522pXHcx,0.5999999999999849,0.2850000000000002,"[62.32, 19.072499999999952, 0.0]","[62.02000000000001, 19.072499999999952, 0.0]","[61.72000000000001, 19.072499999999952, 0.0]",EG OK
Basic Wall:STB 130:2471636,1TOQDrzyr6Jej5xJiCdKWb,3.723420484929944,0.12999999999999978,"[-0.5184204896855186, 3.3449999999999385, 0.0]","[1.3432897527794534, 3.3449999999999385, 0.0]","[3.2049999952444255, 3.3449999999999385, 0.0]",EG OK
Basic Wall:STB 130:2471944,1TOQDrzyr6Jej5xJiCdKRv,2.7800000000000025,0.13000000000000023,"[1.524999999999989, 6.189999999999935, 0.0]","[1.524999999999989, 4.799999999999933, 0.0]","[1.524999999999989, 3.409999999999932, 0.0]",EG OK
Basic Wall:STB 300:2478753,0kievmOInAk9KhhiHOCBxV,1.96,0.30000000000000004,"[4.480000000447029, 1.5472463767583204, 0.0]","[5.460000000447028, 1.5472463767583204, 0.0]","[6.440000000447029, 1.5472463767583204, 0.0]",EG OK
Basic Wall:STB 380:2482101,2zkYoXGWj5KfTlVg4Nx5eR,5.999999999999942,0.3800000000000002,"[24.97, 6.189999999999859, 0.0]","[24.97, 3.189999999999888, 0.0]","[24.97, 0.1899999999999169, 0.0]",EG OK
Basic Wall:STB 260:2484617,2RK6R2IHT2mx15rRI3yVZ1,0.6250000000000767,0.26000000000000156,"[24.90999999999999, 6.8149999999999356, 0.0]","[24.90999999999999, 6.502499999999897, 0.0]","[24.90999999999999, 6.189999999999859, 0.0]",EG OK
Basic Wall:STB 115:2484980,2RK6R2IHT2mx15rRI3yVky,0.2499999999999995,0.11499999999999985,"[25.039999999999992, 6.757499999999935, 0.0]","[25.164999999999992, 6.757499999999935, 0.0]","[25.289999999999992, 6.757499999999935, 0.0]",EG OK
Basic Wall:STB 290:2486310,2RK6R2IHT2mx15rRI3yU5k,4.400000000000018,0.2900000000000007,"[25.039999999999992, 6.28499999999993, 0.0]","[27.240000000000002, 6.28499999999993, 0.0]","[29.440000000000012, 6.28499999999993, 0.0]",EG OK
Basic Wall:STB 185:2486695,2RK6R2IHT2mx15rRI3yU3l,5.950000000000013,0.18500000000000133,"[29.347500000000007, 6.139999999999915, 0.0]","[29.347500000000007, 3.164999999999909, 0.0]","[29.347500000000007, 0.1899999999999027, 0.0]",EG OK
Basic Wall:STB 185:2487936,2RK6R2IHT2mx15rRI3yUV8,5.9900000000000135,0.18500000000000133,"[36.797499999999985, 6.179999999999892, 0.0]","[36.797499999999985, 3.1849999999998855, 0.0]","[36.797499999999985, 0.1899999999998787, 0.0]",EG OK
Basic Wall:STB 250:2488276,2RK6R2IHT2mx15rRI3yUQS,5.990000000000014,0.24999999999999514,"[39.785, 6.179999999999883, 0.0]","[39.785, 3.184999999999876, 0.0]","[39.785, 0.18999999999986894, 0.0]",EG OK
Basic Wall:STB 250:2488440,2RK6R2IHT2mx15rRI3yUam,5.9900000000000135,0.24999999999999517,"[43.93499999999998, 6.17999999999987, 0.0]","[43.93499999999998, 3.1849999999998633, 0.0]","[43.93499999999998, 0.1899999999998565, 0.0]",EG OK
Basic Wall:STB 300:2488629,2RK6R2IHT2mx15rRI3yUXz,1.8399999999999368,0.30000000000000004,"[40.9350000047582, 1.5399999995397928, 0.0]","[41.85500000475817, 1.5399999995397928, 0.0]","[42.77500000475814, 1.5399999995397928, 0.0]",EG OK
Basic Wall:STB 150:2488951,2RK6R2IHT2mx15rRI3yUi$,2.1399999999999157,0.15000000000000055,"[40.94, 4.7799999999999265, 0.0]","[40.94, 3.709999999999969, 0.0]","[40.94, 2.640000000000011, 0.0]",EG OK
Basic Wall:STB 150:2489535,2RK6R2IHT2mx15rRI3yUtt,1.8369423775470766,0.14999999999999947,"[41.015, 2.715000000000011, 0.0]","[41.93347118877354, 2.715000000000011, 0.0]","[42.851942377547076, 2.715000000000011, 0.0]",EG OK
Basic Wall:STB 150:2489788,2RK6R2IHT2mx15rRI3yUpq,1.9899999999999223,0.15000000000000055,"[42.77694237754707, 2.790000000000004, 0.0]","[42.77694237754707, 3.7849999999999655, 0.0]","[42.77694237754707, 4.7799999999999265, 0.0]",EG OK
Basic Wall:STB 100:2490511,2RK6R2IHT2mx15rRI3yX77,1.686942377547076,0.10000000000000003,"[41.015, 4.609999999999999, 0.0]","[41.858471188773535, 4.609999999999999, 0.0]","[42.70194237754708, 4.609999999999999, 0.0]",EG OK
Basic Wall:STB 150:2490852,2RK6R2IHT2mx15rRI3yX2i,5.990000000000013,0.15000000000000063,"[54.795, 6.179999999999834, 0.0]","[54.795, 3.1849999999998273, 0.0]","[54.795, 0.18999999999982098, 0.0]",EG OK
Basic Wall:STB 140:2491267,1F2J3uyTH6MxmvmyWDgDvi,4.073879870081869,0.14000000000000282,"[61.956120129918325, 0.18999999999979778, 0.0]","[61.956120129918325, 2.226939935040732, 0.0]","[61.956120129918325, 4.2638798700816665, 0.0]",EG OK
Basic Wall:STB 140:2491342,1F2J3uyTH6MxmvmyWDgDuX,0.6491256957259587,0.13999999999999957,"[62.02612012991833, 4.193879870081666, 0.0]","[62.35068297778131, 4.193879870081666, 0.0]","[62.67524582564429, 4.193879870081666, 0.0]",EG OK
Basic Wall:STB 140:2491451,1F2J3uyTH6MxmvmyWDgDdK,1.0522402598366754,0.14000000000000307,"[62.60524582564429, 4.263879870081663, 0.0]","[62.60524582564429, 4.790000000000001, 0.0]","[62.60524582564429, 5.316120129918338, 0.0]",EG OK
Basic Wall:STB 140:2491624,1F2J3uyTH6MxmvmyWDgDa7,0.6591256957259565,0.14000000000000068,"[62.53524582564429, 5.2461201299183395, 0.0]","[62.20568297778131, 5.2461201299183395, 0.0]","[61.876120129918334, 5.2461201299183395, 0.0]",EG OK
Basic Wall:STB 160:2491773,1F2J3uyTH6MxmvmyWDgDYI,0.8638798700816035,0.15999999999999828,"[61.95612012991833, 5.316120129918341, 0.0]","[61.95612012991833, 5.748060064959143, 0.0]","[61.95612012991833, 6.179999999999945, 0.0]",EG OK
Basic Wall:STB 390:2493889,1F2J3uyTH6MxmvmyWDgD0k,2.430000000000002,0.38999999999999796,"[62.514999999999986, 6.509999999999946, 0.0]","[62.514999999999986, 7.724999999999946, 0.0]","[62.514999999999986, 8.939999999999948, 0.0]",EG OK
Basic Wall:STB 125:2494384,1F2J3uyTH6MxmvmyWDgD9V,0.6138798700840773,0.12499999999999974,"[62.65000000000241, 6.117499999999941, 0.0]","[62.34306006496037, 6.117499999999941, 0.0]","[62.03612012991833, 6.117499999999941, 0.0]",EG OK
Basic Wall:STB 115:2495006,1F2J3uyTH6MxmvmyWDgC$n,0.25000000000001243,0.11499999999999985,"[62.319999999999986, 6.887499999999932, 0.0]","[62.19499999999998, 6.887499999999932, 0.0]","[62.06999999999997, 6.887499999999932, 0.0]",EG OK
Basic Wall:STB 255:2495394,3_Hr4ik6D37AVOvHir4YOH,7.120000000000001,0.254999999999994,"[62.447499999999984, 8.939999999999948, 0.0]","[62.447499999999984, 12.499999999999948, 0.0]","[62.447499999999984, 16.05999999999995, 0.0]",EG OK
Basic Wall:STB 150:2495765,3_Hr4ik6D37AVOvHir4Y2c,5.989999999965693,0.15000000000000063,"[57.789999999999985, 25.16999999996564, 0.0]","[57.789999999999985, 22.174999999982795, 0.0]","[57.789999999999985, 19.179999999999946, 0.0]",EG OK
Basic Wall:STB 150:2496131,1yLOGpMX56lArxd1wiFMpT,5.989999999965724,0.15000000000000063,"[51.37532999891075, 25.16999999996566, 0.0]","[51.37532999891075, 22.1749999999828, 0.0]","[51.37532999891075, 19.179999999999936, 0.0]",EG OK
Basic Wall:STB 150:2496251,1yLOGpMX56lArxd1wiFMob,5.989999999965758,0.15000000000000063,"[43.87000000002239, 25.169999999965682, 0.0]","[43.87000000002239, 22.174999999982802, 0.0]","[43.87000000002239, 19.179999999999925, 0.0]",EG OK
Basic Wall:STB 185:2496633,1yLOGpMX56lArxd1wiFM8d,5.989999999965797,0.18500000000000133,"[36.19250000002243, 25.169999999965707, 0.0]","[36.19250000002243, 22.17499999998281, 0.0]","[36.19250000002243, 19.17999999999991, 0.0]",EG OK
Basic Wall:STB 380:2497245,1yLOGpMX56lArxd1wiFM23,6.119999999965867,0.3800000000000002,"[24.970000000823852, 25.169999999965743, 0.0]","[24.970000000823852, 22.10999999998281, 0.0]","[24.970000000823852, 19.049999999999876, 0.0]",EG OK
Basic Wall:STB 400:2497897,1yLOGpMX56lArxd1wiFMSt,5.999999999965868,0.4000000000000002,"[14.659999999999998, 19.16999999999991, 0.0]","[14.659999999999998, 22.169999999982842, 0.0]","[14.659999999999998, 25.16999999996578, 0.0]",EG OK
Basic Wall:STB 150:2498161,1yLOGpMX56lArxd1wiFMGl,5.999999999965866,0.1500000000000003,"[0.6949999999999974, 19.169999999999956, 0.0]","[0.6949999999999974, 22.16999999998289, 0.0]","[0.6949999999999974, 25.16999999996582, 0.0]",EG OK
Basic Wall:STB 260:2498422,1yLOGpMX56lArxd1wiFMKe,0.5099999999999859,0.26000000000000156,"[24.90999999999999, 19.05499999999995, 0.0]","[24.90999999999999, 18.799999999999955, 0.0]","[24.90999999999999, 18.544999999999963, 0.0]",EG OK
Basic Wall:STB 115:2498673,1yLOGpMX56lArxd1wiFLel,0.2499999999999908,0.11499999999999985,"[25.039999999999992, 18.602499999999964, 0.0]","[25.164999999999985, 18.602499999999964, 0.0]","[25.28999999999998, 18.602499999999964, 0.0]",EG OK
Basic Wall:STB 250:2499243,1yLOGpMX56lArxd1wiFLZr,8.189999999176138,0.24999999999999953,"[25.160000000823842, 19.054999999999954, 0.0]","[29.25500000041191, 19.054999999999954, 0.0]","[33.34999999999998, 19.054999999999954, 0.0]",EG OK
Basic Wall:STB 115:2500302,1yLOGpMX56lArxd1wiFLoG,0.2500000000000125,0.11499999999999985,"[62.32, 18.52249999999996, 0.0]","[62.19499999999999, 18.52249999999996, 0.0]","[62.069999999999986, 18.52249999999996, 0.0]",EG OK
TRW:TRW:2501846,3Iwq7ksMjAywGKJSMKRzA$,0.9750000052026069,0.41775362381596126,"[3.5049999952444217, 1.3972463767583203, 0.0]","[3.992499997845725, 1.3972463767583203, 0.0]","[4.480000000447029, 1.3972463767583203, 0.0]",EG OK
C-Wand:C-Wand:2503594,3Iwq7ksMjAywGKJSMKRyt3,0.7799999999999327,0.32342048968551423,"[-0.8984204896855139, 6.17, 0.0]","[-0.8984204896855139, 6.559999999999967, 0.0]","[-0.8984204896855139, 6.949999999999933, 0.0]",EG OK
C-Wand 2:C-Wand 2:2504037,3Iwq7ksMjAywGKJSMKRyiC,0.6499999999999899,0.47500000000000936,"[-0.6800000000000077, 6.429999999999939, 0.0]","[-0.6800000000000077, 6.754999999999934, 0.0]","[-0.6800000000000077, 7.079999999999929, 0.0]",EG OK
TRW2:TRW2:2504294,25MEyJh7rCSQ5IOTlER$w1,0.9749999947973869,0.41775362266728333,"[6.440000000447029, 1.3972463767583114, 0.0]","[6.927499997845722, 1.3972463767583114, 0.0]","[7.414999995244416, 1.3972463767583114, 0.0]",EG OK
TRW3:TRW3:2504884,25MEyJh7rCSQ5IOTlER$1J,3.8999999999999884,0.4249999994253455,"[39.90999999999998, 1.3899999995397834, 0.0]","[41.85999999999998, 1.3899999995397834, 0.0]","[43.809999999999974, 1.3899999995397834, 0.0]",EG OK
Wand2:Wand2:2505888,24pU_nS8XCVekK9P1quE$W,26.260000000439234,0.5100000000000191,"[-0.9000000000000196, -0.4500000002196707, 0.0]","[-0.9000000000000196, 12.679999999999946, 0.0]","[-0.9000000000000196, 25.810000000219564, 0.0]",EG OK
Wand3:Wand3:2506454,24pU_nS8XCVekK9P1quEsM,0.6499999999999974,0.4749999999999928,"[-0.6800000000000053, 18.27999999999996, 0.0]","[-0.6800000000000053, 18.604999999999958, 0.0]","[-0.6800000000000053, 18.929999999999957, 0.0]",EG OK
Wand4:Wand4:2506999,24pU_nS8XCVekK9P1qu9Et,0.5125000000000199,0.49999999999999895,"[69.35000000000001, 6.1799999999999224, 0.0]","[69.35000000000001, 6.436249999999932, 0.0]","[69.35000000000001, 6.692499999999942, 0.0]",EG OK
Wand5:Wand5:2510092,3pO9r8jdL6quzZl_oVtv8c,9.159601039365208,5.995662822863426,"[64.06433717713658, 10.120398960600392, 0.0]","[64.06433717713658, 14.700199480282997, 0.0]","[64.06433717713658, 19.2799999999656, 0.0]",EG OK
Basic Wall:STB 250:2546361,3pChkjpU10nuye4Ei1Y$oC,2.842500000022436,0.24999999999999956,"[33.34999999999998, 19.054999999999925, 0.0]","[34.77125000001119, 19.054999999999925, 0.0]","[36.19250000002241, 19.054999999999925, 0.0]",EG OK
Basic Wall:STB 400:2546644,0YRNfSG9T3DhEV$E8M$5h_,11.210000000000003,0.3999999999999957,"[40.04999999999998, 18.285000000000007, 0.0]","[40.04999999999998, 12.680000000000007, 0.0]","[40.04999999999998, 7.075000000000005, 0.0]",EG OK
Basic Wall:STB 250:2561041,3xH23Z_Jr9mBhRrM1hnzvD,25.527499999977593,0.24999999999999956,"[61.72000000000001, 19.054999999999954, 0.0]","[48.95625000001122, 19.054999999999954, 0.0]","[36.19250000002242, 19.054999999999954, 0.0]",EG OK
Basic Wall:STB 240:2562819,161sjIjGf4OAikfK76ZV8n,25.33499999999999,0.2399999999999997,"[-0.5549999999999995, 6.309999999999941, 0.0]","[12.112499999999995, 6.309999999999941, 0.0]","[24.77999999999999, 6.309999999999941, 0.0]",EG OK
Basic Wall:STB 250:2563200,161sjIjGf4OAikfK76ZVMo,32.87999999999998,0.24999999999999958,"[29.44000000000001, 6.304999999999916, 0.0]","[45.88, 6.304999999999916, 0.0]","[62.31999999999999, 6.304999999999916, 0.0]",EG OK
Basic Wall:STB 390:2633925,2mykBVwgn70RVUG38iKw5x,70.96724591372904,0.3900000000009678,"[70.05884591372903, 0.00499999999999999, 4.619999999999999]","[34.57522295686451, 0.00499999999999999, 4.619999999999999]","[-0.9084000000000145, 0.00499999999999999, 4.619999999999999]",1. OG OK
Basic Wall:STB 380:2634447,2mykBVwgn70RVUG38iKwDn,5.954999999999951,0.3800000000000002,"[69.86884591372903, 0.19999999999999973, 4.619999999999999]","[69.86884591372903, 3.1774999999999753, 4.619999999999999]","[69.86884591372903, 6.154999999999951, 4.619999999999999]",1. OG OK
Basic Wall:STB 500:2634819,2mykBVwgn70RVUG38iKwNz,12.917499999999407,0.5000000000009748,"[69.59884591372904, 6.1549999999999505, 4.309999999999999]","[69.59884591372904, 12.613749999999655, 4.309999999999999]","[69.59884591372904, 19.07249999999936, 4.309999999999999]",EG OK
Basic Wall:STB 380:2635254,2mykBVwgn70RVUG38iKwH8,6.477500000000617,0.3800000000000002,"[69.86500000000001, 19.07249999999936, 4.309999999999999]","[69.86500000000001, 22.311249999999667, 4.309999999999999]","[69.86500000000001, 25.549999999999976, 4.309999999999999]",EG OK
Basic Wall:STB 390:2635861,2mykBVwgn70RVUG38iKwdh,70.57500000000005,0.39000000000192747,"[69.67500000000001, 25.354999999999976, 4.619999999999999]","[34.38749999999999, 25.354999999999976, 4.619999999999999]","[-0.9000000000000341, 25.354999999999976, 4.619999999999999]",1. OG OK
Basic Wall:STB 380:2636189,2mykBVwgn70RVUG38iKwWZ,5.940000000000001,0.37999999999999995,"[-0.7100000000000293, 25.160000000000206, 4.309999999999999]","[-0.7100000000000293, 22.190000000000204, 4.309999999999999]","[-0.7100000000000293, 19.220000000000205, 4.309999999999999]",EG OK
Basic Wall:STB 285:2638142,3d_1gq49bB6Psel873HLIc,69.88000000003497,0.28500000000003345,"[-0.2050000000349727, 19.072499999999582, 4.619999999999999]","[34.73499999998251, 19.072499999999582, 4.619999999999999]","[69.675, 19.072499999999582, 4.619999999999999]",1. OG OK
Basic Wall:STB 3984:2638822,3d_1gq49bB6Psel873HLP_,6.229999999999941,0.39839999999999975,"[-0.7092000000000053, 0.20000000000000076, 4.309999999999999]","[-0.7092000000000053, 3.3149999999999715, 4.309999999999999]","[-0.7092000000000053, 6.429999999999942, 4.309999999999999]",EG OK
Zusatz 1:Zusatz 1:2639043,3d_1gq49bB6Psel873HL5R,0.5099999999999967,0.25999999999984125,"[69.55, -0.4500000000000666, 4.619999999999999]","[69.80499999999999, -0.4500000000000666, 4.619999999999999]","[70.05999999999999, -0.4500000000000666, 4.619999999999999]",1. OG OK
Basic Wall:STB 300:2639385,3d_1gq49bB6Psel873HLE1,6.638845913729041,0.29999999999999893,"[69.34884591372904, 6.304999999999952, 4.309999999999999]","[66.02942295686452, 6.304999999999952, 4.309999999999999]","[62.709999999999994, 6.304999999999952, 4.309999999999999]",EG OK
Zusatz 2:Zusatz 2:2639733,3d_1gq49bB6Psel873HLBj,0.27499999999998515,0.2088459137290287,"[69.85000000000001, 6.1549999999999505, 4.619999999999999]","[69.85000000000001, 6.292499999999944, 4.619999999999999]","[69.85000000000001, 6.429999999999936, 4.619999999999999]",1. OG OK
Zusatz 3:Zusatz 3:2639827,3d_1gq49bB6Psel873HL9B,0.2049999999999967,0.1424999999994002,"[69.85000000000001, 18.929999999999957, 4.619999999999999]","[69.95250000000001, 18.929999999999957, 4.619999999999999]","[70.055, 18.929999999999957, 4.619999999999999]",1. OG OK
Basic Wall:STB 240:2640072,2YZsRZoZb85BisLWWnD2uZ,2.584999999999958,0.23999999999999744,"[69.67500000000001, 21.364999999999995, 4.309999999999999]","[68.38250000000004, 21.364999999999995, 4.309999999999999]","[67.09000000000006, 21.364999999999995, 4.309999999999999]",EG OK
Basic Wall:STB 240:2640310,2YZsRZoZb85BisLWWnD2zT,2.030000000000639,0.2399999999999975,"[67.21000000000005, 21.245000000000005, 4.309999999999999]","[67.21000000000005, 20.229999999999684, 4.309999999999999]","[67.21000000000005, 19.214999999999364, 4.309999999999999]",EG OK
Zusatz 5:Zusatz 5:2640435,2YZsRZoZb85BisLWWnD2pO,0.5050000000000066,0.259999999965627,"[69.55000000000001, 25.549999999999976, 4.619999999999999]","[69.80250000000001, 25.549999999999976, 4.619999999999999]","[70.05500000000002, 25.549999999999976, 4.619999999999999]",1. OG OK
Basic Wall:STB 130:2644455,3Szq9NZ5b6lANK8wF7Tbqd,3.9149999999999805,0.1300000000000051,"[65.30500000000006, 25.15999999999999, 4.309999999999999]","[65.30500000000006, 23.2025, 4.309999999999999]","[65.30500000000006, 21.245000000000008, 4.309999999999999]",EG OK
Basic Wall:STB 300:2645024,3Szq9NZ5b6lANK8wF7TbZW,5.505000000000058,0.3000000000000012,"[67.09000000000005, 21.095000000000002, 4.309999999999999]","[64.33750000000002, 21.095000000000002, 4.309999999999999]","[61.58499999999999, 21.095000000000002, 4.309999999999999]",EG OK
Basic Wall:STB 150:2647774,1_LQ$EaFn3cAHjyu1GbA1m,3.9149999999999805,0.15000000000000063,"[61.66, 25.160000000000004, 4.619999999999999]","[61.66, 23.202500000000015, 4.619999999999999]","[61.66, 21.245000000000022, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648080,1_LQ$EaFn3cAHjyu1GbAw_,4.064999999999981,0.15000000000000055,"[58.03499999999999, 25.160000000000014, 4.619999999999999]","[58.03499999999999, 23.127500000000026, 4.619999999999999]","[58.03499999999999, 21.095000000000034, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,23.97999999999999,0.15000000000000063,"[61.584999999999994, 21.02000000000002, 4.619999999999999]","[49.595, 21.02000000000002, 4.619999999999999]","[37.605000000000004, 21.02000000000002, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648357,1_LQ$EaFn3cAHjyu1GbA_B,0.5049999999998982,0.15000000000000055,"[37.68, 21.0950000000001, 4.619999999999999]","[37.68, 21.347500000000046, 4.619999999999999]","[37.68, 21.599999999999998, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648454,1_LQ$EaFn3cAHjyu1GbAye,1.349999999295561,0.15000000000000058,"[37.605000000000004, 21.525, 4.619999999999999]","[36.93000000035222, 21.525, 4.619999999999999]","[36.25500000070444, 21.525, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648577,1_LQ$EaFn3cAHjyu1GbAol,4.064999999999981,0.15000000000000055,"[39.37, 25.160000000000075, 4.619999999999999]","[39.37, 23.127500000000083, 4.619999999999999]","[39.37, 21.095000000000095, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648733,1_LQ$EaFn3cAHjyu1GbAmp,4.205000000000144,0.15000000000000058,"[36.18000000070443, 25.160000000000085, 4.619999999999999]","[36.18000000070443, 23.05750000000001, 4.619999999999999]","[36.18000000070443, 20.95499999999994, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,34.81499999999998,0.150000000000001,"[36.10500000070444, 21.02999999999994, 4.619999999999999]","[18.69750000070445, 21.02999999999994, 4.619999999999999]","[1.2900000007044596, 21.02999999999994, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2649001,1_LQ$EaFn3cAHjyu1GbAq7,4.055000000000148,0.15000000000000055,"[28.90000000070443, 25.16000000000011, 4.619999999999999]","[28.90000000070443, 23.132500000000036, 4.619999999999999]","[28.90000000070443, 21.10499999999996, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2649099,1_LQ$EaFn3cAHjyu1GbAgb,4.055000000000144,0.15000000000000055,"[32.09000000070386, 25.160000000000096, 4.619999999999999]","[32.09000000070386, 23.132500000000025, 4.619999999999999]","[32.09000000070386, 21.104999999999954, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2649179,1_LQ$EaFn3cAHjyu1GbAhr,0.5099999999998495,0.15000000000000055,"[38.885000000000005, 21.604999999999944, 4.619999999999999]","[38.885000000000005, 21.35000000000002, 4.619999999999999]","[38.885000000000005, 21.095000000000095, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2649262,1_LQ$EaFn3cAHjyu1GbAe0,4.064999999999981,0.15000000000000055,"[47.370000000000026, 25.16000000000005, 4.619999999999999]","[47.370000000000026, 23.12750000000006, 4.619999999999999]","[47.370000000000026, 21.09500000000007, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2649335,1_LQ$EaFn3cAHjyu1GbAfP,4.064999999999981,0.15000000000000055,"[44.28, 25.160000000000057, 4.619999999999999]","[44.28, 23.12750000000007, 4.619999999999999]","[44.28, 21.095000000000077, 4.619999999999999]",1. OG OK
Basic Wall:STB 150:2649427,1_LQ$EaFn3cAHjyu1GbAlz,4.064999999999981,0.15000000000000055,"[51.110000000000035, 25.160000000000036, 4.619999999999999]","[51.110000000000035, 23.127500000000047, 4.619999999999999]","[51.110000000000035, 21.095000000000056, 4.619999999999999]",1. OG OK
