WallName,WallGlobalId,Name,GUID,Length,Width,Start_Point,Mid_Point,End_Point,Building_Storey
Basic Wall:STB 130:2740037,3OM0jzja599g5jUVMG9uNb,Basic Wall:STB 130:2740037,3OM0jzja599g5jUUQG9uNc,0.8602999999999994,3.048,"[22.503380025945013, 2.8609999999999736, 7.7499999999999964]","[22.93353002594501, 2.8609999999999736, 7.7499999999999964]","[23.363680025945012, 2.8609999999999736, 7.7499999999999964]",
Basic Wall:STB 130:2740037,3OM0jzja599g5jUVMG9uNb,Basic Wall:STB 130:2740037,3OM0jzja599g5jUUQG9uNd,0.8602999999999994,3.0479999999999996,"[19.83838002664944, 2.860999999999981, 7.7499999999999964]","[20.268530026649437, 2.860999999999981, 7.7499999999999964]","[20.698680026649438, 2.860999999999981, 7.7499999999999964]",
Basic Wall:STB 130:2740037,3OM0jzja599g5jUVMG9uNb,Basic Wall:STB 130:2740037,3OM0jzja599g5jUUQG9uNe,0.8602999999999994,3.0480000000000014,"[15.218380026649454, 2.860999999999997, 7.7499999999999964]","[15.648530026649453, 2.860999999999997, 7.7499999999999964]","[16.078680026649455, 2.860999999999997, 7.7499999999999964]",
Basic Wall:STB 130:2740037,3OM0jzja599g5jUVMG9uNb,Basic Wall:STB 130:2740037,3OM0jzja599g5jUUQG9uNg,0.8603000000000014,3.0479999999999996,"[8.963380025944971, 2.8610000000000166, 7.7499999999999964]","[9.393530025944973, 2.8610000000000166, 7.7499999999999964]","[9.823680025944974, 2.8610000000000166, 7.7499999999999964]",
Basic Wall:STB 130:2740037,3OM0jzja599g5jUVMG9uNb,Basic Wall:STB 130:2740037,3OM0jzja599g5jUUQG9vW$,0.8602999999999994,3.048,"[12.881735881441863, 2.8610000000000038, 7.7499999999999964]","[13.311885881441862, 2.8610000000000038, 7.7499999999999964]","[13.742035881441861, 2.8610000000000038, 7.7499999999999964]",
Basic Wall:STB 140:2743223,3OM0jzja599g5jUVMG9v4N,Basic Wall:STB 140:2743223,0F37xYE592qQfysQAXFRRZ,0.8602999999999994,3.0480000000000014,"[37.419700000000006, 2.8759999999998853, 7.7499999999999964]","[37.84985, 2.8759999999998853, 7.7499999999999964]","[38.28000000000001, 2.8759999999998853, 7.7499999999999964]",
Basic Wall:STB 140:2743223,3OM0jzja599g5jUVMG9v4N,Basic Wall:STB 140:2743223,0F37xYE592qQfysQAXFRWm,1.2599999999999993,3.0480000000000005,"[30.592906976744313, 2.875999999999905, 7.7499999999999964]","[31.222906976744312, 2.875999999999905, 7.7499999999999964]","[31.85290697674431, 2.875999999999905, 7.7499999999999964]",
Basic Wall:STB 140:2743223,3OM0jzja599g5jUVMG9v4N,Basic Wall:STB 140:2743223,0F37xYE592qQfysQAXFRZh,1.2599999999999993,3.0479999999999996,"[34.17395348837216, 2.875999999999893, 7.7499999999999964]","[34.80395348837216, 2.875999999999893, 7.7499999999999964]","[35.43395348837216, 2.875999999999893, 7.7499999999999964]",
Basic Wall:STB 250:2747301,0F37xYE592qQfysR6XFRgE,Basic Wall:STB 250:2747301,0F37xYE592qQfysQAXFRqC,3.048,0.8602999999999996,"[42.53162663723749, 0.4607389869976283, 7.7499999999999964]","[44.05562663723749, 0.4607389869976283, 7.7499999999999964]","[45.57962663723749, 0.4607389869976283, 7.7499999999999964]",
Basic Wall:STB 185:2750612,0zxhb1jwvFrB4v09aU$wRQ,Basic Wall:STB 185:2750612,0zxhb1jwvFrB4v08eU$wQ6,3.048,0.8602999999999998,"[45.396000000000264, 4.620888987333224, 7.7499999999999964]","[46.920000000000265, 4.620888987333224, 7.7499999999999964]","[48.444000000000266, 4.620888987333224, 7.7499999999999964]",
Basic Wall:STB 150:2750850,0zxhb1jwvFrB4v09aU$wVC,Basic Wall:STB 150:2750850,0zxhb1jwvFrB4v08eU$wVs,3.048,0.8602999999999998,"[53.00600000000027, 4.6300362480363235, 7.7499999999999964]","[54.53000000000027, 4.6300362480363235, 7.7499999999999964]","[56.05400000000027, 4.6300362480363235, 7.7499999999999964]",
Basic Wall:STB 285:2754295,0zxhb1jwvFrB4v09aU$5Yv,Basic Wall:STB 285:2754295,0zxhb1jwvFrB4v08eU$5dj,1.2599999999999993,3.0480000000000005,"[63.07423333570733, 4.656336248036291, 7.7499999999999964]","[63.704233335707336, 4.656336248036291, 7.7499999999999964]","[64.33423333570734, 4.656336248036291, 7.7499999999999964]",
Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v09aU$5QI,Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v08eU$5QG,3.048,1.689999999999999,"[38.675999999999995, 16.439999999999976, 8.729999999999997]","[40.199999999999996, 16.439999999999976, 8.729999999999997]","[41.724, 16.439999999999976, 8.729999999999997]",
Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v09aU$5QI,Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v08eU$5Qk,3.0480000000000045,1.689999999999999,"[38.67599999999998, 12.759999999999975, 8.729999999999997]","[40.19999999999998, 12.759999999999975, 8.729999999999997]","[41.72399999999998, 12.759999999999975, 8.729999999999997]",
Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v09aU$5QI,Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v08eU$5Ql,3.048,1.689999999999999,"[38.67599999999998, 10.919999999999973, 8.729999999999997]","[40.19999999999998, 10.919999999999973, 8.729999999999997]","[41.72399999999998, 10.919999999999973, 8.729999999999997]",
Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v09aU$5QI,Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v08eU$5Qi,3.048,1.689999999999999,"[38.67599999999998, 9.079999999999913, 8.729999999999997]","[40.19999999999998, 9.079999999999913, 8.729999999999997]","[41.72399999999998, 9.079999999999913, 8.729999999999997]",
Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v09aU$5QI,Basic Wall:STB 300:2754780,0zxhb1jwvFrB4v08eU$5Qj,3.0480000000000045,1.69,"[38.67599999999997, 7.239999999999976, 8.729999999999997]","[40.199999999999974, 7.239999999999976, 8.729999999999997]","[41.723999999999975, 7.239999999999976, 8.729999999999997]",
Stützen 6:Stützen 3:2755083,0zxhb1jwvFrB4v09aU$5H5,Stützen 6:Stützen 3:2755083:1,1cI2pBdVX0IRe5x1RlIq8A,0.25000000178813053,0.400000000000196,"[39.844675539132275, 6.059377120530985, 7.929999999999999]","[39.969675540026344, 6.059377120530985, 7.929999999999999]","[40.094675540920406, 6.059377120530985, 7.929999999999999]",
Basic Wall:STB 240:2756665,1g6W00HvrA4QIi3g9BlUA5,Basic Wall:STB 240:2756665,1g6W00HvrA4QIi3h5BlUA7,3.048,1.3449999999999998,"[65.68398066966432, 19.437500000000004, 7.7499999999999964]","[67.20798066966432, 19.437500000000004, 7.7499999999999964]","[68.73198066966432, 19.437500000000004, 7.7499999999999964]",
Basic Wall:STB 130:2757152,1g6W00HvrA4QIi3g9BlU2S,Basic Wall:STB 130:2757152,1Xj1LpTKn0hwDOnP5U2qYi,0.8602999999999994,3.047999999999998,"[1.710000000704449, 19.440999999999935, 7.7499999999999964]","[2.1401500007044487, 19.440999999999935, 7.7499999999999964]","[2.5703000007044485, 19.440999999999935, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2qZu,0.8602999999999994,3.0479999999999956,"[5.2699999999999845, 19.440999999999935, 7.7499999999999964]","[5.700149999999985, 19.440999999999935, 7.7499999999999964]","[6.130299999999984, 19.440999999999935, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2qW_,0.8602999999999994,3.047999999999998,"[9.064700000704445, 19.440999999999928, 7.7499999999999964]","[9.494850000704444, 19.440999999999928, 7.7499999999999964]","[9.925000000704443, 19.440999999999928, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tU8,0.8602999999999994,3.0479999999999956,"[15.989700000704445, 19.4409999999999, 7.7499999999999964]","[16.419850000704443, 19.4409999999999, 7.7499999999999964]","[16.850000000704444, 19.4409999999999, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tQw,0.8602999999999994,3.0479999999999956,"[19.844700000704446, 19.440999999999892, 7.7499999999999964]","[20.274850000704447, 19.440999999999892, 7.7499999999999964]","[20.705000000704445, 19.440999999999892, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tQI,0.8602999999999994,3.0480000000000023,"[22.315000000704458, 19.44099999999988, 7.7499999999999964]","[22.745150000704456, 19.44099999999988, 7.7499999999999964]","[23.175300000704457, 19.44099999999988, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tKz,0.9999999999999979,3.0480000000000045,"[26.730150007442077, 19.440999999999867, 7.7499999999999964]","[27.230150007442077, 19.440999999999867, 7.7499999999999964]","[27.730150007442074, 19.440999999999867, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tIx,0.9999999999999979,3.0480000000000023,"[34.190000000000005, 19.44099999999984, 7.7499999999999964]","[34.690000000000005, 19.44099999999984, 7.7499999999999964]","[35.190000000000005, 19.44099999999984, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tJQ,0.999999999999998,3.0480000000000023,"[41.644999999999996, 19.440999999999814, 7.7499999999999964]","[42.144999999999996, 19.440999999999814, 7.7499999999999964]","[42.644999999999996, 19.440999999999814, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tEn,0.8603000000000037,3.047999999999998,"[45.74469999999997, 19.440999999999807, 7.7499999999999964]","[46.17484999999998, 19.440999999999807, 7.7499999999999964]","[46.604999999999976, 19.440999999999807, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tFp,0.8603000000000037,3.0479999999999956,"[48.99470000000001, 19.440999999999796, 7.7499999999999964]","[49.424850000000006, 19.440999999999796, 7.7499999999999964]","[49.85500000000001, 19.440999999999796, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tDv,0.8603000000000037,3.047999999999998,"[52.67469999999995, 19.44099999999978, 7.7499999999999964]","[53.104849999999956, 19.44099999999978, 7.7499999999999964]","[53.534999999999954, 19.44099999999978, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2tA3,0.8603000000000037,3.048,"[59.9247, 19.44099999999976, 7.7499999999999964]","[60.35485, 19.44099999999976, 7.7499999999999964]","[60.785000000000004, 19.44099999999976, 7.7499999999999964]",
Basic Wall:STB 130:2757583,1g6W00HvrA4QIi3g9BlU5p,Basic Wall:STB 130:2757583,1Xj1LpTKn0hwDOnP5U2qXi,0.8602999999999994,3.047999999999998,"[12.950073026164528, 19.44099999999991, 7.7499999999999964]","[13.380223026164527, 19.44099999999991, 7.7499999999999964]","[13.810373026164527, 19.44099999999991, 7.7499999999999964]",
Basic Wall:STB 130:2758949,1g6W00HvrA4QIi3g9BlUkP,Basic Wall:STB 130:2758949,1Xj1LpTKn0hwDOnP5U2tBH,3.048,0.7000000000000011,"[60.210999999999515, 21.439999999999934, 7.7499999999999964]","[61.734999999999516, 21.439999999999934, 7.7499999999999964]","[63.25899999999952, 21.439999999999934, 7.7499999999999964]",
Basic Wall:STB 275:2762432,1Xj1LpTKn0hwDOnO9U2t5k,Basic Wall:STB 275:2762432,1oOHG9BYLALgyf4XA5_1Ve,0.8099999999999978,3.0479999999999956,"[66.23798066966431, 19.440999999999736, 7.7499999999999964]","[66.64298066966431, 19.440999999999736, 7.7499999999999964]","[67.04798066966431, 19.440999999999736, 7.7499999999999964]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVZ,1.6399999999999952,0.39000000000096824,"[1.0, 25.16571332266408, 8.78]","[1.8199999999999976, 25.16571332266408, 8.78]","[2.6399999999999952, 25.16571332266408, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVW,1.639999999999995,0.3900000000009639,"[4.640000000704475, 25.165713322664068, 8.78]","[5.460000000704473, 25.165713322664068, 8.78]","[6.2800000007044705, 25.165713322664068, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVX,1.6399999999999944,0.3900000000009639,"[8.280000000704462, 25.165713322664054, 8.78]","[9.100000000704458, 25.165713322664054, 8.78]","[9.920000000704455, 25.165713322664054, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVc,1.6399999999999955,0.39000000000096824,"[11.920000000704462, 25.165713322664043, 8.78]","[12.740000000704459, 25.165713322664043, 8.78]","[13.560000000704457, 25.165713322664043, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVd,1.6399999999999955,0.3900000000009639,"[15.56000000000006, 25.165713322664033, 8.78]","[16.38000000000006, 25.165713322664033, 8.78]","[17.200000000000056, 25.165713322664033, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVa,1.6399999999999932,0.3900000000009639,"[19.200000000000053, 25.16571332266402, 8.78]","[20.02000000000005, 25.16571332266402, 8.78]","[20.840000000000046, 25.16571332266402, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVb,1.6399999999999955,0.39000000000096824,"[22.840000000000046, 25.16571332266401, 8.78]","[23.660000000000046, 25.16571332266401, 8.78]","[24.480000000000043, 25.16571332266401, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVw,1.6399999999999955,0.3900000000009639,"[26.480000000000047, 25.165713322663997, 8.78]","[27.300000000000047, 25.165713322663997, 8.78]","[28.120000000000044, 25.165713322663997, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVx,1.64,0.3900000000009639,"[30.12000000000004, 25.165713322663983, 8.78]","[30.94000000000004, 25.165713322663983, 8.78]","[31.76000000000004, 25.165713322663983, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVu,1.6399999999999955,0.39000000000096824,"[33.76000000000003, 25.165713322663972, 8.78]","[34.58000000000003, 25.165713322663972, 8.78]","[35.40000000000003, 25.165713322663972, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVv,1.6399999999999952,0.3900000000009639,"[37.400000000000034, 25.16571332266396, 8.78]","[38.22000000000003, 25.16571332266396, 8.78]","[39.04000000000003, 25.16571332266396, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbV_,1.639999999999991,0.3900000000009639,"[41.040000000000035, 25.16571332266395, 8.78]","[41.86000000000003, 25.16571332266395, 8.78]","[42.68000000000003, 25.16571332266395, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbV$,1.639999999999991,0.39000000000096824,"[44.68000000000001, 25.165713322663937, 8.78]","[45.5, 25.165713322663937, 8.78]","[46.32, 25.165713322663937, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVy,1.639999999999991,0.39000000000096824,"[48.320000000000036, 25.165713322663922, 8.78]","[49.14000000000003, 25.165713322663922, 8.78]","[49.96000000000003, 25.165713322663922, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVz,1.639999999999991,0.3900000000009639,"[51.96000000000003, 25.165713322663915, 8.78]","[52.78000000000003, 25.165713322663915, 8.78]","[53.60000000000002, 25.165713322663915, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVo,1.6399999999999997,0.39000000000096824,"[55.60000000000002, 25.1657133226639, 8.78]","[56.42000000000002, 25.1657133226639, 8.78]","[57.24000000000002, 25.1657133226639, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVp,1.6399999999999997,0.39000000000096824,"[59.24000000000003, 25.16571332266389, 8.78]","[60.06000000000003, 25.16571332266389, 8.78]","[60.88000000000003, 25.16571332266389, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVm,1.639999999999991,0.3900000000009639,"[62.880000000000024, 25.165713322663876, 8.78]","[63.70000000000002, 25.165713322663876, 8.78]","[64.52000000000001, 25.165713322663876, 8.78]",
Basic Wall:STB 390:2766567,3D5qRfIm1269iJpmMZIbVj,Basic Wall:STB 390:2766567,3D5qRfIm1269iJpnQZIbVn,1.6399999999999824,0.39000000000096824,"[66.52000000000002, 25.165713322663866, 8.78]","[67.34000000000002, 25.165713322663866, 8.78]","[68.16000000000001, 25.165713322663866, 8.78]",
Basic Wall:STB 450:2771780,3qrzZYNmP1KvcWccARQzD$,Basic Wall:STB 450:2771780,1ZGwSlBKX1fhx$qviqkjqz,3.048,1.689999999999999,"[67.876, 16.139999999999997, -3.0250000000000012]","[69.4, 16.139999999999997, -3.0250000000000012]","[70.924, 16.139999999999997, -3.0250000000000012]",
Basic Wall:STB 450:2771780,3qrzZYNmP1KvcWccARQzD$,Basic Wall:STB 450:2771780,1ZGwSlBKX1fhx$qviqkiBI,3.048,1.689999999999999,"[67.87599999999999, 13.270000000000003, -3.0250000000000012]","[69.39999999999999, 13.270000000000003, -3.0250000000000012]","[70.92399999999999, 13.270000000000003, -3.0250000000000012]",
Basic Wall:STB 450:2771780,3qrzZYNmP1KvcWccARQzD$,Basic Wall:STB 450:2771780,1ZGwSlBKX1fhx$qviqki9_,3.048,1.689999999999999,"[67.87599999999999, 10.400000000000006, -3.0250000000000012]","[69.39999999999999, 10.400000000000006, -3.0250000000000012]","[70.92399999999999, 10.400000000000006, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiEm,1.689999999999997,3.048,"[66.495, -1.3140000000000551, -3.0250000000000012]","[67.34, -1.3140000000000551, -3.0250000000000012]","[68.185, -1.3140000000000551, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiE8,1.689999999999997,3.048,"[62.85499999999999, -1.3140000000000436, -3.0250000000000012]","[63.69999999999999, -1.3140000000000436, -3.0250000000000012]","[64.54499999999999, -1.3140000000000436, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiVU,1.689999999999997,3.048,"[55.570000000000014, -1.31400000000002, -3.0250000000000012]","[56.41500000000001, -1.31400000000002, -3.0250000000000012]","[57.26000000000001, -1.31400000000002, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiTm,1.689999999999997,3.048,"[51.98000000000002, -1.3140000000000083, -3.0250000000000012]","[52.82500000000002, -1.3140000000000083, -3.0250000000000012]","[53.670000000000016, -1.3140000000000083, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiS2,1.689999999999997,3.048,"[48.29000000000003, -1.3139999999999963, -3.0250000000000012]","[49.135000000000026, -1.3139999999999963, -3.0250000000000012]","[49.980000000000025, -1.3139999999999963, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiJ8,1.689999999999997,3.048,"[44.700000000000024, -1.3139999999999847, -3.0250000000000012]","[45.54500000000002, -1.3139999999999847, -3.0250000000000012]","[46.39000000000002, -1.3139999999999847, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiHs,1.689999999999997,3.048,"[41.01000000000003, -1.3139999999999727, -3.0250000000000012]","[41.85500000000003, -1.3139999999999727, -3.0250000000000012]","[42.70000000000003, -1.3139999999999727, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiNs,1.4499999999999995,3.048,"[27.449999999999974, -1.3139999999999281, -3.0250000000000012]","[28.174999999999976, -1.3139999999999281, -3.0250000000000012]","[28.899999999999974, -1.3139999999999281, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiLp,1.4499999999999995,3.048,"[25.67999999999998, -1.7639999999999223, -3.0250000000000012]","[26.40499999999998, -1.7639999999999223, -3.0250000000000012]","[27.129999999999978, -1.7639999999999223, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkifg,0.979999999999998,3.048,"[22.724999999999994, -1.3139999999999115, -3.0250000000000012]","[23.214999999999993, -1.3139999999999115, -3.0250000000000012]","[23.70499999999999, -1.3139999999999115, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkij2,1.689999999999999,3.048,"[15.534999999999982, -1.3139999999998906, -3.0250000000000012]","[16.37999999999998, -1.3139999999998906, -3.0250000000000012]","[17.22499999999998, -1.3139999999998906, -3.0250000000000012]",
Basic Wall:STB 450:2774047,3qrzZYNmP1KvcWccARQyma,Basic Wall:STB 450:2774047,1ZGwSlBKX1fhx$qviqkiYc,1.6899999999999997,3.048,"[0.9749999999999943, -1.3139999999998435, -3.0250000000000012]","[1.819999999999994, -1.3139999999998435, -3.0250000000000012]","[2.664999999999994, -1.3139999999998435, -3.0250000000000012]",
Basic Wall:STB 450:2774234,3qrzZYNmP1KvcWccARQypX,Basic Wall:STB 450:2774234,2TpMrZtWH87h5bxdD$7hCJ,3.048,1.3449999999999998,"[-2.4240000000000035, 4.529999999999966, -4.005000000000002]","[-0.9000000000000035, 4.529999999999966, -4.005000000000002]","[0.6239999999999966, 4.529999999999966, -4.005000000000002]",
Basic Wall:STB 350:2778178,3qrzZYNmP1KvcWccARQ$nv,Basic Wall:STB 350:2778178,38RoHrNHD4s9pDdrwfxW7x,1.3449999999999975,3.047999999999998,"[59.79000000000003, 17.70599999999996, -4.005000000000002]","[60.46250000000003, 17.70599999999996, -4.005000000000002]","[61.135000000000026, 17.70599999999996, -4.005000000000002]",
Basic Wall:STB 350:2778178,3qrzZYNmP1KvcWccARQ$nv,Basic Wall:STB 350:2778178,38RoHrNHD4s9pDdrwfxW2P,1.3449999999999975,3.0479999999999956,"[48.16999999977648, 17.706, -4.005000000000002]","[48.84249999977648, 17.706, -4.005000000000002]","[49.51499999977648, 17.706, -4.005000000000002]",
Basic Wall:STB 350:2778178,3qrzZYNmP1KvcWccARQ$nv,Basic Wall:STB 350:2778178,38RoHrNHD4s9pDdrwfxW3P,1.3449999999999975,3.047999999999998,"[40.52499999977648, 17.706000000000024, -4.005000000000002]","[41.19749999977648, 17.706000000000024, -4.005000000000002]","[41.86999999977648, 17.706000000000024, -4.005000000000002]",
Basic Wall:STB 350:2778178,3qrzZYNmP1KvcWccARQ$nv,Basic Wall:STB 350:2778178,38RoHrNHD4s9pDdrwfxWSH,1.3449999999999975,3.047999999999998,"[36.87999999977649, 17.706000000000035, -4.005000000000002]","[37.55249999977649, 17.706000000000035, -4.005000000000002]","[38.224999999776486, 17.706000000000035, -4.005000000000002]",
Basic Wall:STB 350:2778178,3qrzZYNmP1KvcWccARQ$nv,Basic Wall:STB 350:2778178,38RoHrNHD4s9pDdrwfxWUx,1.3449999999999975,3.048,"[30.95499999977649, 17.70600000000005, -4.005000000000002]","[31.62749999977649, 17.70600000000005, -4.005000000000002]","[32.29999999977649, 17.70600000000005, -4.005000000000002]",
Basic Wall:STB 350:2778178,3qrzZYNmP1KvcWccARQ$nv,Basic Wall:STB 350:2778178,1ZGwSlBKX1fhx$qviqko3V,1.3449999999999975,3.048,"[55.084999999776464, 17.705999999999975, -4.005000000000002]","[55.75749999977646, 17.705999999999975, -4.005000000000002]","[56.42999999977646, 17.705999999999975, -4.005000000000002]",
Basic Wall:STB 240:2778606,3qrzZYNmP1KvcWccARQ$tL,Basic Wall:STB 240:2778606,2JZ5yvKPz3NwH6N1OnK6ub,3.048,1.3449999999999975,"[65.92600000000004, 19.54892136069398, -4.005000000000002]","[67.45000000000005, 19.54892136069398, -4.005000000000002]","[68.97400000000005, 19.54892136069398, -4.005000000000002]",
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkipB,1.689999999999997,3.048,"[44.65499999999999, 23.616000000000053, -3.0250000000000012]","[45.499999999999986, 23.616000000000053, -3.0250000000000012]","[46.344999999999985, 23.616000000000053, -3.0250000000000012]",
Basic Wall:STB 460:2779570,3gkGN3cIn3GfW4n5S$82L$,Basic Wall:STB 460:2779570,1ZGwSlBKX1fhx$qviqkinz,1.689999999999997,3.048,"[48.29012271254715, 23.61600000000004, -3.0250000000000012]","[49.13512271254715, 23.61600000000004, -3.0250000000000012]","[49.98012271254715, 23.61600000000004, -3.0250000000000012]",
